,rxn,real_molrank,energy_molrank,max_rate
273,s32 + s8 = s19 + s37,1.9515343536443485e-12,2.366612157602257e-22,5.447443478108788e-26
274,s18 + s39 = s2 + s46,1.4135722395845486e-19,3.9209030868898253e-28,4.332815100651794e-34
275,s22 + s41 = s37 + s43,6.2105592021241806e-24,2.4784778633319885e-30,9.03358145561438e-64
276,s23 + s39 = s19 + s43,7.049128886456045e-15,1.1689250654562856e-29,3.3230258852066627e-47
277,s20 + s37 = s19 + s4,1.3994234035413687e-24,1.9518803760354572e-29,1.270235545164308e-34
278,s3 + s41 = s2 + s40,3.867504150712868e-38,1.0869798522905058e-41,1.7954417334124047e-61
279,s16 + s45 = s38 + s43,6.379906611004189e-19,4.763676036624228e-23,6.984539436921762e-36
280,s41 + s6 = s29 + s37,1.9635122691121632e-12,7.52032202836333e-31,5.461826223424992e-28
281,s38 + s40 = s18 + s4,4.52362850252443e-15,1.98855626475652e-40,3.4001748182683578e-46
282,s41 + s46 = s11 + s19,5.050106482311887e-47,6.375069916088956e-60,1.0357243946473908e-67
283,s40 + s46 = s4 + s8,9.524252785016366e-16,1.1786483082280833e-37,1.8890864668492692e-40
284,s20 + s3 = s28 + s4,4.332314974915901e-31,2.067647992221874e-29,8.111839670090515e-47
285,s15 + s5 = s29 + s32,2.4686157244208432e-18,1.8202460921013965e-49,7.840957098445495e-68
286,s20 + s27 = s47 + s8,6.258048565617155e-16,3.8767367550444295e-30,1.6183648915879378e-44
287,s13 + s23 = s10 + s40,3.4024687286774974e-22,4.1134469810705915e-30,2.3614549542625523e-48
288,s3 + s6 = s16 + s4,7.385651377575048e-27,3.0718573471578855e-24,3.29632108789532e-35
289,s20 + s32 = s37 + s4,1.6702583397663737e-20,6.160765898822807e-28,3.623843584958083e-43
290,s12 + s6 = s20 + s48,7.840780094665764e-97,1.3498599567995964e-112,1.9370764278626063e-95
291,s13 + s9 = s37 + s48,8.252047664132898e-39,2.439581583731786e-44,3.2365496700175433e-56
292,s1 + s23 = s18 + s8,7.6249676661813284e-31,8.393813215529328e-33,1.1078832102393737e-59
293,s20 + s6 = s32 + s8,7.504300248000634e-08,9.107406774384035e-23,5.578249519462749e-16
294,s11 + s31 = s18 + s39,9.369077654929856e-31,9.79126973746082e-28,7.379426195475179e-35
295,s26 + s38 = s11 + s48,1.6351703220932368e-72,2.3659067280439434e-86,5.108847569083295e-90
296,s20 + s32 = s44 + s48,1.3393805842649523e-60,6.661038789138979e-78,2.9059610855078064e-83
297,s6 + s9 = s20 + s25,3.7438776165539365e-43,1.6979380490646604e-63,3.601729637210789e-50
298,s26 = s11 + s4,2.3541935598084815e-24,1.1129237426961728e-30,1.727678199931933e-30
299,s41 + s49 = s2 + s46,5.0495427606346274e-21,3.659994245385666e-30,8.522978327548731e-41
300,s27 + s3 = s17 + s33,2.461724561837737e-28,2.8032252692841432e-30,2.958807317826509e-57
301,s20 + s3 = s18 + s29,4.964779078889061e-23,2.067647992221874e-29,9.296067372421259e-39
302,s15 + s27 = s11 + s44,2.699102352840275e-52,7.296403603436233e-71,9.316863321375125e-103
303,s3 + s6 = s11 + s26,1.1294152400500266e-54,3.9926155892883e-65,5.040740596111935e-63
304,s12 + s8 = s4 + s47,3.8114371373387465e-40,2.0955963473489707e-49,2.1533405424385417e-39
305,s12 + s27 = s14 + s4,8.445601216351944e-13,3.3864469271006257e-40,5.075175906012055e-32
306,s27 + s3 = s23 + s25,1.7835945933640282e-51,2.8643604270507278e-64,2.1437462243711138e-80
307,s13 + s20 = s23 + s25,5.794510365284707e-43,1.4677021919595242e-51,9.621933576627632e-59
308,s18 + s32 = s31 + s44,5.8503652002982325e-39,7.520061136966507e-58,1.2003727098786874e-50
309,s1 + s45 = s18 + s29,4.855673579203141e-31,1.6594508432784686e-33,4.8154785115954006e-61
310,s20 + s37 = s15 + s48,8.262386605766641e-61,1.20728222299221e-81,7.499643873309007e-71
311,s27 + s43 = s2 + s20,1.3271460899987248e-21,1.708287091943369e-39,3.843815524342045e-52
312,s15 + s27 = s29 + s31,1.0778733192788487e-20,3.642958942097979e-41,3.7206437847421066e-71
313,s20 + s6 = s2 + s23,1.2732677222611223e-22,7.976471223992648e-43,9.464713331190176e-31
314,s27 + s32 = s23 + s29,7.476623886993625e-28,8.779829289787324e-45,4.0278056245481076e-63
315,s27 + s9 = s2 + s6,3.973813740646336e-12,1.2887896804628632e-30,1.0669680870679485e-39
316,s47 + s8 = s11 + s4,3.097621161167362e-26,6.943172307726185e-35,2.4458142287131713e-31
317,s24 + s32 = s18 + s37,1.7546428522367665e-26,6.78155135516834e-29,8.86506627857062e-50
318,s37 + s5 = s20 + s34,3.7000998158294876e-19,1.3222404040582735e-38,1.0540777330368443e-41
319,s15 + s43 = s19 + s34,1.128749854040372e-18,5.320748927995576e-38,7.693667524612813e-59
320,s27 + s35 = s11 + s39,3.0899707521814386e-63,4.0537831887719165e-70,1.3022022263813626e-86
321,s20 + s47 = s4 + s8,2.3300698217141406e-16,2.5172362373572022e-28,1.3452367961723608e-26
322,s18 + s9 = s11 + s46,1.037357239239963e-39,2.599976676867587e-47,1.7222834706120817e-43
323,s13 + s22 = s28 + s3,5.132119828280668e-27,9.2740441896011e-31,4.55899208804437e-55
324,s1 + s38 = s2 + s31,7.548480349825204e-12,1.7286669895704065e-33,6.296900323325824e-38
325,s32 + s40 = s18 + s7,7.117704246175973e-37,1.0159650770771947e-45,5.210548014976547e-71
326,s2 + s40 = s43 + s5,1.9335656687489344e-11,2.2297152307091235e-37,5.153946643166181e-19
327,s22 + s32 = s18 + s44,5.6377248690984374e-27,2.013120463791716e-29,2.5774545240800115e-66
328,s15 + s20 = s28 + s9,3.0422175775359073e-19,2.6870322641958557e-40,7.748546311508847e-56
329,s25 + s35 = s28 + s32,3.4648426704741275e-15,7.371684335480001e-15,7.194728305312179e-41
330,s49 + s9 = s35 + s44,7.871561321328754e-33,3.322414316424006e-38,4.0398814209004645e-44
331,s27 + s9 = s17 + s45,6.028203797435849e-25,1.2887896804628632e-30,1.6185713508453794e-52
332,s38 + s45 = s11 + s20,3.0677837893873423e-49,7.174040743068719e-55,5.463315762579582e-77
333,s16 + s43 = s19 + s4,1.0958583406455075e-06,5.199821398398141e-24,4.1453724017693436e-18
334,s27 + s41 = s26 + s8,4.647397900914261e-30,1.2277285038872457e-30,4.4277619497700556e-66
335,s20 + s45 = s18 + s19,2.4655949586572402e-23,6.862634222361123e-30,1.367087333112366e-47
336,s1 + s38 = s39 + s47,3.614833328960429e-16,1.7286669895704065e-33,3.0154738573873323e-42
337,s20 + s43 = s23 + s4,3.997539022766319e-05,5.662194732736826e-27,1.1328974637627376e-23
338,s20 + s27 = s23 + s32,4.726295024148492e-21,9.252470598517433e-31,1.222245218164805e-49
339,s17 + s37 = s16 + s23,1.9665583276067165e-26,1.139668404363455e-44,1.1882051945863026e-23
340,s21 + s48 = s4 + s47,6.502893656289701e-19,1.2170937307289705e-33,1.110258791992605e-45
341,s27 + s9 = s19 + s35,1.6505250885380664e-20,1.2887896804628632e-30,4.431656115036441e-48
342,s22 + s41 = s20 + s8,2.2392291696239568e-27,2.4784778633319885e-30,3.257075320152676e-67
343,s27 + s6 = s16 + s37,1.843465114138482e-18,9.759335992201274e-19,1.4018485096208226e-38
344,s12 + s7 = s44 + s48,2.1236730240079034e-76,7.845382202720496e-87,2.700673022398271e-86
345,s12 + s3 = s18 + s29,4.848595276395376e-40,2.1361968921087433e-49,4.362909851266285e-46
346,s13 + s15 = s11 + s20,5.941680537835201e-49,2.589653225766763e-58,3.6379748216953355e-89
347,s22 + s25 = s1 + s16,2.7330850127562886e-33,1.078880364247469e-29,4.282843289798452e-79
348,s13 + s6 = s30 + s8,8.874647475668956e-37,4.446977519192905e-49,9.090254630232447e-42
349,s40 + s41 = s17 + s20,1.6037598443757214e-21,2.5189585937956893e-40,3.6375035324550767e-56
350,s20 + s40 = s33 + s48,2.257977036431949e-18,4.768180781521313e-41,1.721302861366833e-45
351,s19 + s27 = s11 + s26,3.082182142755854e-39,1.060371406387563e-41,2.969375149019096e-49
352,s33 + s48 = s12 + s29,131.4066063638391,1.4037166914849314e-28,3.188393849841337e-14
353,s6 + s8 = s45 + s46,1.5365758459995607e-34,1.414723307240934e-42,2.8653307179900485e-33
354,s3 + s45 = s1 + s4,2.3624176626221596e-49,2.777314758469404e-44,7.16268068347999e-74
355,s45 + s49 = s25 + s48,7.732613288138997e-56,1.7161344474969613e-69,7.901463488742558e-77
356,s15 + s3 = s29 + s6,3.870849734491819e-36,1.9429631719446687e-40,3.534223632384572e-73
357,s27 + s46 = s16 + s20,3.375421743889663e-17,2.4854548631625904e-31,5.621602331829604e-43
358,s22 + s27 = s18 + s46,3.2338214226644147e-25,1.0610367164025049e-30,5.866559487450743e-70
359,s24 + s40 = s4 + s41,1.8195948939318212e-39,8.755467696973795e-41,2.7691393286984313e-67
360,s36 + s9 = s18 + s8,3.1733020544346926e-34,2.2692258439382914e-39,1.7749252904463157e-61
361,s15 + s3 = s17 + s48,7.742606446547563e-48,9.342234514003426e-59,7.069275367578691e-85
362,s1 + s32 = s16 + s29,1.93912534614362e-23,1.489732343992727e-31,3.7963411835022426e-52
363,s41 + s6 = s33 + s44,3.097642959180918e-54,5.738432454555995e-64,8.616593749583373e-70
364,s20 + s45 = s16 + s38,6.519539471310388e-13,6.862634222361123e-30,3.6148596904206885e-37
365,s20 + s3 = s35 + s8,1.5342862384986666e-28,2.067647992221874e-29,2.872802196236676e-44
366,s15 + s27 = s43 + s44,1.7471158173155316e-16,3.642958942097979e-41,6.030760285697347e-67
367,s22 + s8 = s11 + s2,1.0207021110390678e-23,1.4406294588776128e-29,1.2230172249375662e-45
368,s26 + s7 = s18 + s8,6.711914402463049e-09,8.028957361120785e-31,2.0418787317735823e-29
369,s20 + s45 = s18 + s39,6.787790840616216e-19,6.048831010659823e-32,3.763595819110602e-43
370,s15 + s3 = s2 + s20,2.589300947962476e-15,1.9429631719446687e-40,2.364123959683018e-52
371,s20 + s29 = s19 + s7,1.6854797014851064e-21,4.314084251254091e-35,2.5301955982732613e-35
372,s39 + s42 = s20 + s29,1.2165456177864734e-17,9.392011468986623e-29,6.422452636342641e-41
373,s23 + s46 = s22 + s29,1.544381878013554e-18,1.6957968293153084e-35,1.1697502063588807e-39
374,s40 + s6 = s11 + s47,1.5034551840519056e-46,4.6406986695680836e-70,3.9520147767504664e-66
375,s29 + s6 = s16 + s28,68204.12040339236,8.059263869019356e-08,0.034491538527170136
376,s1 + s9 = s35 + s46,9.171934701062343e-26,2.298657123552642e-33,9.206986498714418e-46
377,s27 + s47 = s31 + s43,7.118582612014291e-12,3.412757034012705e-29,6.24665173822893e-37
378,s36 + s7 = s19 + s33,9.877722956949579e-31,1.5327912513733486e-39,2.69502048943118e-63
379,s35 + s41 = s23 + s38,1.9497279335401802e-41,3.416951539565782e-43,1.9432184835308777e-61
380,s21 + s46 = s31 + s32,2.4818558023013748e-33,3.011035210889114e-38,6.021726435794854e-44
381,s20 + s9 = s19 + s32,4.143416161862935e-16,9.506062264791897e-30,2.2574851803994243e-30
382,s40 + s41 = s26 + s4,4.345764874450424e-22,2.5189585937956893e-40,9.856672205298867e-57
383,s27 + s36 = s18 + s29,3.663676606521827e-22,9.25429582685873e-40,7.27506556124938e-60
384,s18 + s39 = s16 + s19,4.850173125180566e-18,3.9209030868898253e-28,1.4866522395582822e-32
385,s15 + s26 = s25 + s35,4.470470369768541e-19,3.359897945806504e-41,9.320369725882408e-57
386,s12 + s46 = s1 + s29,5.841395186760638e-70,2.940138258071845e-83,1.292716024786325e-73
387,s13 + s3 = s29 + s39,1.0204862514647753e-61,2.098040957245657e-61,8.994464128096145e-79
388,s27 + s43 = s14 + s4,3.4322671800717743e-19,7.676552011814698e-28,9.94088139193648e-50
389,s25 + s40 = s29 + s5,1.835244474345462e-23,1.096501609074311e-39,5.2106870590896994e-65
390,s15 + s38 = s46 + s49,5.311855801406522e-13,6.71777978446587e-41,1.2317850532562938e-54
391,s20 + s46 = s18 + s19,1.2949165795926035e-13,4.23725062074619e-27,7.659079651863103e-27
392,s3 + s9 = s29 + s43,7.229740125708555e-26,6.873727992332484e-30,2.0478209366644668e-40
393,s25 + s27 = s11 + s26,7.575900022968907e-15,5.2741219622259144e-30,2.6669901037360326e-57
394,s1 + s22 = s20 + s23,5.48175671294035e-21,1.8924419115720887e-33,1.5879643851768863e-59
395,s3 + s40 = s11 + s18,9.325181914116874e-39,4.2522053873978903e-45,4.520107790258216e-66
396,s11 + s46 = s16 + s19,7.778026208108157e-16,1.4246056613788893e-27,1.31951750193607e-34
397,s16 + s27 = s25 + s8,2.26230699830819e-23,9.668648675490472e-35,6.316737351059969e-45
398,s32 + s40 = s28 + s7,2.4282752208934514e-22,6.44423585914557e-45,1.7776300046241473e-56
399,s46 + s6 = s17 + s29,3.649666418596668e-33,1.9449672219649378e-47,1.1817204082533092e-38
400,s41 + s9 = s38 + s46,7.543455284315807e-11,3.010486483774213e-30,7.808413609584872e-33
401,s17 + s23 = s1 + s2,3.943636517724117e-24,3.16892300919184e-33,1.01258214760954e-37
402,s20 + s43 = s23 + s47,1.0221683816043543e-29,2.1914797082537181e-44,2.8968121648420694e-48
403,s24 + s26 = s18 + s23,5.947036170686804e-28,5.694547530324042e-34,3.864406521015221e-44
404,s41 + s46 = s26 + s33,4.949943583251337e-13,1.3419000808953308e-27,1.015182024232238e-33
405,s12 + s38 = s43 + s47,6.60827092302151e-26,1.846227696683716e-47,3.0171205125519254e-36
406,s26 + s45 = s11 + s21,3.2402661535243915e-33,1.4358746088648396e-44,3.2444233566080767e-56
407,s15 + s19 = s23 + s44,3.651915769463258e-43,1.3239292446991344e-59,9.188297520465768e-61
408,s15 + s36 = s23 + s49,1.5888252983485238e-21,6.414310034547983e-50,1.0488470433278878e-72
409,s46 + s9 = s18 + s19,4.645765656875786e-13,1.4086395901002995e-27,3.7817265757236467e-25
410,s43 + s46 = s19 + s25,1.064514804403439e-45,4.8160603070287634e-57,1.3134299134092244e-61
411,s22 + s27 = s10 + s19,1.5080093098867373e-20,1.0610367164025049e-30,2.735718881097335e-65
412,s27 + s35 = s18 + s26,0.27407703978698583,7.249763737362255e-16,1.1550391898002968e-24
413,s11 + s19 = s23 + s48,1.293803916104895e-32,3.7551667868239886e-50,1.7418025542978163e-34
414,s20 + s26 = s43 + s9,7.320295975403029e-17,3.5755110246191806e-30,2.38447955438864e-32
415,s15 + s22 = s33 + s38,1.0371471285137657e-35,7.354226171689814e-41,7.989087907672764e-90
416,s15 + s22 = s23 + s4,1.2610692752143261e-31,7.354226171689814e-41,9.713948021810206e-86
417,s16 + s33 = s23 + s8,2.1928419684631044e-20,8.571116117313648e-39,1.0510302361827753e-14
418,s6 + s8 = s14 + s20,2.5024467355087653e-38,1.8883417925964604e-53,4.666439030689561e-37
419,s22 + s8 = s1 + s18,4.139407134052938e-23,3.9580416649392907e-28,4.959886112925279e-45
420,s27 + s7 = s31 + s4,4.5778591618642736e-20,8.705372153021582e-31,2.068157401953454e-53
421,s37 + s45 = s46 + s48,1.1427884012242398e-48,4.20360934810207e-65,9.478369966915345e-67
422,s15 + s27 = s48 + s8,3.3683756018894245e-30,1.0352325943458571e-45,1.1627085969835237e-80
423,s22 + s27 = s32 + s33,2.2431004392696352e-26,1.0610367164025049e-30,4.069266803378398e-71
424,s3 + s9 = s2 + s4,1.9949022908232802e-19,6.873727992332484e-30,5.650552587943051e-34
425,s1 + s40 = s25 + s47,3.318510649709716e-14,1.923350975588328e-43,3.124276042783083e-47
426,s3 + s38 = s32 + s48,1.7069723255006945e-57,1.1057284757667252e-57,1.5891104911948413e-77
427,s15 + s27 = s47 + s8,9.629090604488733e-43,3.642958942097979e-41,3.3238058192477834e-93
428,s27 + s40 = s18 + s46,4.5419386963423665e-17,1.0783665227179978e-40,3.9741954087962135e-57
429,s15 + s38 = s29 + s33,1.8394873326222608e-26,6.71777978446587e-41,4.265652319436864e-68
430,s13 + s41 = s11 + s20,3.362526614867839e-66,3.767979513512756e-66,5.2049673643190976e-92
431,s6 + s9 = s18 + s23,2.798068925237388e-29,2.855940203302864e-43,2.6918315199261942e-36
432,s18 + s9 = s44 + s45,1.0685989992858947e-62,4.9547603772750455e-60,1.7741529374501017e-66
433,s27 + s39 = s11 + s18,5.369669357289813e-10,1.3054709822759982e-30,1.4688091547468775e-48
434,s31 + s32 = s19 + s3,1.5940708991424324e-30,4.078398816363972e-34,9.269417090414685e-37
435,s26 + s38 = s11 + s47,2.3837580806395566e-45,6.69533709922421e-60,7.447699185225097e-63
436,s18 + s46 = s10 + s11,2.0280732268437914e-53,2.8128049854222177e-63,1.1555077900800311e-55
437,s20 + s6 = s19 + s2,7.662249201096317e-17,6.419805354935166e-31,5.695659356834379e-25
438,s26 + s28 = s2 + s4,1208.5943810527194,1.3372901904607922e-15,4.5467377246355086e-06
439,s18 + s25 = s11 + s19,3.4071356121030277e-35,4.82406098414504e-48,3.557866363773166e-54
440,s20 + s25 = s4 + s6,8.930707951289341e-20,3.941932543630506e-29,7.3052869738594595e-50
441,s17 + s6 = s19 + s4,4.825299113082066e-12,4.178596422556222e-35,8.84507374398579e-08
442,s1 + s15 = s19 + s43,3.784978118716365e-19,6.497501997421226e-44,1.937552146831395e-61
443,s3 + s6 = s10 + s42,9.17780961064514e-29,1.369955796228225e-38,4.096186756406443e-37
444,s26 + s40 = s4 + s43,7.616044362577096e-29,9.945765302586974e-41,1.5887366809244044e-55
445,s13 + s18 = s14 + s23,9.555497922513406e-48,2.1949924470966038e-52,9.69193329977045e-51
446,s24 + s43 = s37 + s48,5.451463346165881e-28,6.130938512778303e-45,3.8752002563852414e-47
447,s38 + s40 = s25 + s45,1.1848748162634623e-07,1.98855626475652e-40,8.906083934193741e-39
448,s28 + s32 = s18 + s46,2436357.349506734,2.304210991238265e-13,3.874553852566627e-10
449,s3 + s9 = s25 + s35,1.1045333038857648e-26,5.73989430502527e-36,3.1285860703309407e-41
450,s27 + s46 = s19 + s23,2.2662176869089897e-32,1.4339465122775357e-51,3.77427640152617e-58
451,s22 + s27 = s46 + s49,8.583356797956686e-26,1.0610367164025049e-30,1.5571290642183715e-70
452,s23 + s32 = s11 + s20,6.463977338669963e-41,3.448732418701028e-49,1.735477978363428e-71
453,s25 + s27 = s24 + s39,3.0431439305937853e-40,3.544287207225263e-49,1.0712964430010281e-82
454,s27 + s43 = s20 + s33,5.773009176449368e-32,1.8939544608481943e-38,1.6720376499490337e-62
455,s15 + s9 = s16 + s29,4.0542760677191e-32,8.932820751009936e-41,1.6573608144970775e-67
456,s1 + s49 = s23 + s8,2.7320078413167037e-40,2.794588811363825e-33,6.605507558099673e-59
457,s8 + s9 = s44 + s7,1.944506698530966e-72,9.230779903817833e-77,5.138711589700965e-80
458,s15 + s23 = s11 + s20,1.0215980415804962e-34,2.4043028821149793e-40,6.507049516541885e-79
459,s27 + s43 = s18 + s34,5.776866270012472e-23,7.676552011814698e-28,1.6731547806272933e-53
460,s15 + s20 = s10 + s2,1.5495019735833542e-25,2.6870322641958557e-40,3.946590766795104e-62
461,s23 + s38 = s21 + s8,4.208761750314477e-07,8.678379592071687e-30,5.630141599454848e-35
462,s15 + s38 = s23 + s8,2.3090856845285582e-21,6.71777978446587e-41,5.354620568083224e-63
463,s12 + s33 = s14 + s32,2.764904410452871e-38,1.3164007785136714e-53,3.8774762477330875e-30
464,s15 + s27 = s19 + s39,7.63951699610666e-26,9.694485843219653e-51,2.637037295719775e-76
465,s15 + s2 = s28 + s31,5.076233101595342e-23,7.532467734226977e-38,7.073976589393192e-40
466,s1 + s27 = s19 + s28,1.3548287359380747e-18,9.37432168009928e-34,1.6440959749210778e-53
467,s3 + s32 = s17 + s22,1.0027839367970953e-49,2.3171012982434758e-54,1.3675268803710058e-72
468,s27 + s40 = s29 + s44,3.441536518696047e-33,7.493277894269301e-52,3.011343733639717e-73
469,s39 + s45 = s4 + s7,2.5435842356735747e-20,2.3109564578015776e-30,7.924534376491178e-54
470,s25 + s37 = s35 + s7,1.4349581048895525e-43,3.6148172937410407e-47,2.190416823059321e-67
471,s27 + s40 = s43 + s47,2.9932543433993534e-26,1.0783665227179978e-40,2.619096924068291e-66
472,s3 + s7 = s23 + s32,7.586282185425655e-29,4.6429887792401826e-30,6.83160303801139e-49
473,s2 + s20 = s4 + s42,1.2966733660320573e-14,8.015845082417228e-27,2.0786320527223807e-10
474,s24 + s45 = s30 + s4,3.639713729224849e-33,7.554142971017676e-31,2.843030562617822e-58
475,s12 + s20 = s18 + s34,1.5249317521371593e-19,2.854925174129285e-29,3.065037576284786e-25
476,s12 + s27 = s23 + s29,1.4500049780339014e-56,3.6734053944807485e-69,8.713447556423827e-76
477,s3 + s41 = s39 + s43,3.4274652150527138e-43,1.5759715623086032e-52,1.5911590129232774e-66
478,s49 + s7 = s23 + s32,2.300053733017205e-19,2.5951675702827683e-30,2.071588618913039e-36
479,s45 + s9 = s10 + s32,2.7448723637643907e-29,2.2814270675102724e-30,2.3926037503490147e-52
480,s16 + s6 = s11 + s45,1.2700593149744375e-49,8.264433003191957e-69,1.2599319471328427e-50
481,s22 + s46 = s16 + s48,2.0718333145275116e-23,1.7355123619274037e-34,2.582206353249323e-53
482,s1 + s3 = s16 + s19,2.8756088413707794e-27,4.9997713605594354e-33,7.675600214378428e-49
483,s10 + s15 = s20 + s33,3.4705316696641294e-14,5.363242678217456e-40,1.577706842083513e-40
484,s16 + s43 = s28 + s4,0.015611706977226743,1.0588692908503766e-12,5.9055387770088e-14
485,s3 + s8 = s10 + s20,2.1783961698538448e-43,3.677414341569441e-45,2.49931321879067e-52
486,s38 + s8 = s19 + s4,7.100027890463826e-15,3.8611459776354234e-23,2.3650260028803743e-25
487,s28 + s38 = s29 + s46,15049297.816689854,2.6737779397896595e-15,3.492779480898581e-06
488,s15 + s38 = s4 + s44,2.0510383418168728e-23,6.71777978446587e-41,4.756225446550382e-65
489,s27 + s43 = s29 + s44,6.97379928646273e-63,1.246894930293935e-59,2.019822697965126e-93
